NIVEL_GOBIERNO_NOMBRE,PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,SECTOR_NOMBRE,FUNCION_NOMBRE,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,MONTO_PIA,MONTO_PIM,MONTO_CERTIFICADO,MONTO_COMPROMETIDO,MONTO_DEVENGADO,MONTO_GIRADO
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,40429,7992.0,7992.0,5500.0,5500.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,10500,0,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE, ,AMBIENTE,3000001,ACCIONES COMUNES,10000,162294,162292.9,162292.9,158292.9,158292.9
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,42500,29610.0,29610.0,2600.0,2600.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,2000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,82968,19749.3,19749.3,19749.3,19749.3
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,27676,27676.0,22976.0,21076.0,21076.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS, ,ORDEN PUBLICO Y SEGURIDAD,2675424,CREACION DE LOS SERVICIOS DE PROTECCION EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN SAN JOSE DE CHIMPAPAMPA DISTRITO DE QUINISTAQUILLAS DE LA PROVINCIA DE GENERAL SANCHEZ CERRO DEL DEPARTAMENTO DE MOQUEGUA,0,0,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,164554,159755.25,159755.25,145256.25,139856.25
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS, ,VIVIENDA Y DESARROLLO URBANO,3000001,ACCIONES COMUNES,0,5034,5000.0,5000.0,5000.0,5000.0
GOBIERNOS LOCALES, ,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,35350,22650.0,19825.0,11200.0,8400.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,EL ALGARROBAL, ,AGROPECUARIA,2555818,CREACION DEL SERVICIO DE PROTECCION DE TALUDES Y/O LADERAS EN LAS VIAS DE ACCESO AL DISTRITO DE EL ALGARROBAL - PROVINCIA DE ILO - DEPARTAMENTO DE MOQUEGUA,0,10650,10650.0,10650.0,10650.0,10650.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,EL ALGARROBAL, ,ORDEN PUBLICO Y SEGURIDAD,2547217,"CREACION DEL SERVICIO DE PROTECCION CONTRA INUNDACIONES CON DEFENSAS RIBEREÃAS EN LA DESEMBOCADURA DEL RIO OSMORE, SECTORES FUNDICION, CHIVIQUINA Y LA FLORIDA, DEL DISTRITO DE EL ALGARROBAL - PROVINCIA DE ILO - DEPARTAMENTO DE MOQUEGUA",0,1560293,1560291.73,1396237.06,1253138.58,1253138.58
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,EL ALGARROBAL, ,ORDEN PUBLICO Y SEGURIDAD,2724897,CREACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN INUNDACIONES EN EL SECTOR SANTO DOMINGO DEL DISTRITO DE EL ALGARROBAL DE LA PROVINCIA DE ILO DEL DEPARTAMENTO DE MOQUEGUA,0,37524,37500.0,37500.0,15000.0,15000.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,EL ALGARROBAL, ,ORDEN PUBLICO Y SEGURIDAD,2724898,CREACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN INUNDACIONES EN EL SECTOR SACRAMENTO-CHIRIBAYA DEL DISTRITO DE EL ALGARROBAL DE LA PROVINCIA DE ILO DEL DEPARTAMENTO DE MOQUEGUA,0,32821,32800.0,32800.0,13120.0,13120.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,EL ALGARROBAL, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,37500,37500,26533.0,26533.0,26533.0,26533.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,EL ALGARROBAL, ,TRANSPORTE,2547217,"CREACION DEL SERVICIO DE PROTECCION CONTRA INUNDACIONES CON DEFENSAS RIBEREÃAS EN LA DESEMBOCADURA DEL RIO OSMORE, SECTORES FUNDICION, CHIVIQUINA Y LA FLORIDA, DEL DISTRITO DE EL ALGARROBAL - PROVINCIA DE ILO - DEPARTAMENTO DE MOQUEGUA",0,118208,43200.0,28966.09,19766.09,18443.68
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,ILO, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,60240,47976.0,47976.0,47976.0,47976.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,ILO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,392520,447320,192892.29,164397.29,156793.35,155119.61
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,ILO, ,ORDEN PUBLICO Y SEGURIDAD,3000737,ESTUDIOS PARA LA ESTIMACION DEL RIESGO DE DESASTRES,0,984873,981723.0,461034.6,321845.19,315933.39
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,ILO, ,SALUD,3000001,ACCIONES COMUNES,0,70000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,ILO, ,SANEAMIENTO,3000001,ACCIONES COMUNES,0,151390,27986.0,27986.0,27986.0,27986.0
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,ILO, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,114200,114154.85,10154.85,10154.85,10154.85
GOBIERNOS LOCALES, ,MOQUEGUA,ILO,PACOCHA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,40000,74000,54396.3,50017.1,38067.1,38067.1
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,CARUMAS, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,398728,206323.5,145041.93,127401.93,126065.95
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,2700834,2382465.5,1157465.5,1143525.5,1143225.5
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,300000,300000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,ORDEN PUBLICO Y SEGURIDAD,2475159,CREACION DEL SERVICIO DE PROTECCION CONTRA DESCARGAS ELECTRICAS EN TEMPORADA DE LLUVIAS EN LAS COMUNIDADES CAMPESINAS DEL DISTRITO DE CARUMAS - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA,200000,509813,446523.8,343970.23,343970.23,343833.23
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,ORDEN PUBLICO Y SEGURIDAD,2497710,"CREACION DEL SERVICIO DE PROTECCION Y PREVENCION DE RIESGOS DE LA CALLE 9 DE OCTUBRE DEL CTE-11 DE LA JUNTA VECINAL SAN FRANCISCO ZONA III, EN EL CENTRO POBLADO DE SAN FRANCISCO, DISTRITO DE MOQUEGUA - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA",55807,3128199,2205059.5300000003,1639899.45,1246791.83,1235706.51
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,ORDEN PUBLICO Y SEGURIDAD,2571084,"AMPLIACION DEL SERVICIO DE PROTECCION EN RIBERAS DEL RIO MOQUEGUA VULNERABLE ANTE EL PELIGRO, EN EL MARGEN IZQUIERDO TRAMO ALTURA PROLONGACION CALLE ANCASH HASTA EL PUENTE EL RAYO, DISTRITO DE MOQUEGUA - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA",0,15456114,13206500.55,8021095.33,7713181.37,7131237.05
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,886141,870713.8,848519.4,668059.4,668059.4
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,PROTECCION SOCIAL,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,0,606430,379391.0,182641.0,33076.0,33076.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,SANEAMIENTO,2475359,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE DRENAJE PARA AGUAS PLUVIALES EN EL C.P. SAN FRANCISCO DEL DISTRITO DE MOQUEGUA - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA,0,18883,18883.0,17549.3,17549.3,17549.300000000003
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,MOQUEGUA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,351046,326800.0,326800.0,41800.0,41800.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAMEGUA, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,275054,7000.0,7000.0,7000.0,7000.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAMEGUA, ,SANEAMIENTO,3000001,ACCIONES COMUNES,0,268990,160950.0,160950.0,160950.0,160950.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAMEGUA, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,17000,15600.0,15600.0,11800.0,11800.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,4146896,4017198.3,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,5091417,4586518.86,4468805.53,2889015.25,2877900.17
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO, ,TRANSPORTE,2651799,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN EL RIO MOQUEGUA DE LOS SECTORES SANTA ROSA, OMO Y LA RINCONADA DEL DISTRITO DE SAN ANTONIO DE LA PROVINCIA DE MARISCAL NIETO DEL DEPARTAMENTO DE MOQUEGUA",0,989926,777434.38,642576.5700000001,329565.25,321898.43
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,131725,131722.51,129092.94,129092.94,126258.52
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL, ,EDUCACION,3000001,ACCIONES COMUNES,0,483818,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,25378,25178.0,25178.0,25178.0,25178.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,TORATA, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,1942164,1368205.3,1366925.8,924820.8,924820.8
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,TORATA, ,SANEAMIENTO,3000001,ACCIONES COMUNES,0,995858,703845.0,703845.0,261345.0,243045.0
GOBIERNOS LOCALES, ,MOQUEGUA,MARISCAL NIETO,TORATA, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,17615,17615.0,17615.0,17615.0,17615.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,CHACAYAN, ,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,16000,16000,14456.0,8381.0,8180.0,8180.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,CHACAYAN, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,11000,11000.0,10700.0,10700.0,10700.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,CHACAYAN, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,9800,9800,9754.0,8029.0,6930.0,5400.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,GOYLLARISQUIZGA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,9700,10100,5400.0,5400.0,5400.0,5400.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,PAUCAR, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,7000,3600,1600.0,1600.0,1600.0,1600.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,PAUCAR, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,33020,33020.0,33020.0,33020.0,33020.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SAN PEDRO DE PILLAO, ,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,16600,30456,30456.0,21979.0,16819.61,16819.61
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SAN PEDRO DE PILLAO, ,EDUCACION,3000739,POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA,2000,2000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SAN PEDRO DE PILLAO, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,47800,47800.0,47800.0,47800.0,47800.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SAN PEDRO DE PILLAO, ,VIVIENDA Y DESARROLLO URBANO,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,12500,3300,3300.0,3300.0,3300.0,3300.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SANTA ANA DE TUSI, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,53555,52635.0,52635.0,25875.0,25875.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SANTA ANA DE TUSI, ,ORDEN PUBLICO Y SEGURIDAD,2624369,CREACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE EL PELIGRO EN EL RIO AGO TINYACO DE CENTRO POBLADO PAMPANIA (VIRGEN DEL ROSARIO) DISTRITO DE SANTA ANA DE TUSI DE LA PROVINCIA DE DANIEL ALCIDES CARRION DEL DEPARTAMENTO DE PASCO,0,12298,12297.9,12297.9,12297.9,12297.9
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,SANTA ANA DE TUSI, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,154200,179200,107090.55,107090.54999999999,107090.54999999999,107090.54999999999
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,TAPUC, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,1500,1500.0,1500.0,1500.0,1500.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,TAPUC, ,SANEAMIENTO,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,36496,43181,42879.520000000004,35161.92,30415.920000000002,30415.920000000002
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,TAPUC, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,7095,7095.0,7095.0,7095.0,7095.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,VILCABAMBA, ,CULTURA Y DEPORTE,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,0,10430,6076.0,6076.0,4676.0,4676.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,VILCABAMBA, ,EDUCACION,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,1500,800,60.0,60.0,60.0,60.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,VILCABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5436,2436,2430.0,2430.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,VILCABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000737,ESTUDIOS PARA LA ESTIMACION DEL RIESGO DE DESASTRES,3000,3067,1874.21,1874.21,1874.21,1874.21
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,VILCABAMBA, ,VIVIENDA Y DESARROLLO URBANO,3000001,ACCIONES COMUNES,0,39220,39204.5,39204.5,39204.5,39204.5
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,YANAHUANCA, ,AGROPECUARIA,3000001,ACCIONES COMUNES,0,31453,3252.25,0.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,YANAHUANCA, ,AMBIENTE,3000737,ESTUDIOS PARA LA ESTIMACION DEL RIESGO DE DESASTRES,0,120000,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,YANAHUANCA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,96787,260051,113342.4,97703.53,92058.53,92058.53
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,YANAHUANCA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,66022,82522,47847.0,39010.74,36821.79,36821.79
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,YANAHUANCA, ,SANEAMIENTO,3000001,ACCIONES COMUNES,0,124136,122203.28,122203.28,122203.28,122203.28
GOBIERNOS LOCALES, ,PASCO,DANIEL A. CARRION,YANAHUANCA, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,1654847,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,CHONTABAMBA, ,AGROPECUARIA,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,13000,168609,163846.0,162425.71,160143.15,160143.15
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,CHONTABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,9000,9500,4100.0,4100.0,4100.0,4100.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,CHONTABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,24300,31812,18503.0,18095.04,18095.04,18095.04
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,CHONTABAMBA, ,VIVIENDA Y DESARROLLO URBANO,3000736,EDIFICACIONES SEGURAS ANTE EL RIESGO DE DESASTRES,6000,6000,4504.0,4504.0,4504.0,4504.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,CONSTITUCION, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,62000,85500,71600.0,71600.0,59200.0,59200.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,CONSTITUCION, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,31800,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,HUANCABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,17353,7400.0,7400.0,7400.0,7400.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,HUANCABAMBA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,12300,19406,15002.1,14936.0,14936.0,14936.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,HUANCABAMBA, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,12300,11800.0,11800.0,11800.0,11800.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,HUANCABAMBA, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,61393,61392.9,61392.9,61392.9,61392.9
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,OXAPAMPA, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,207391,114537,44526.82,35704.94,33039.94,33039.94
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,OXAPAMPA, ,SANEAMIENTO,2309153,"INSTALACION DEL SISTEMA DE EVACUACION DE AGUAS PLUVIALES DE LA ZONA URBANA DEL DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA - PASCO",1294987,16775610,11367182.02,5761409.83,5377592.04,5377592.039999999
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,OXAPAMPA, ,SANEAMIENTO,2725724,"CONSTRUCCION DE DRENAJE TRANSVERSAL; EN EL(LA) LA AV. LAS ARTES 00+000 AV. VIOLETA CORREA 00+950 AV. 15 DE ABRIL DE CIUDAD CONSTITUCION DISTRITO DE CONSTITUCION, PROVINCIA OXAPAMPA, DEPARTAMENTO PASCO",0,2065371,0.0,0.0,0.0,0.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,OXAPAMPA, ,VIVIENDA Y DESARROLLO URBANO,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,263721,149187.93,139697.4,101679.0,101679.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,PALCAZU, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,31500,31500,31500.0,31500.0,31500.0,31500.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,PALCAZU, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,319421,288578.57,198478.07,123079.12,123079.12
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,PALCAZU, ,TRANSPORTE,3000735,DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS,0,100964,55039.1,55039.1,55039.1,55039.1
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,POZUZO, ,AGROPECUARIA,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,16000,8600,6600.0,6600.0,6600.0,6600.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,POZUZO, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,0,5900,4400.0,4400.0,4400.0,4400.0
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,POZUZO, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,57391,101231,95378.73,92873.73,87388.93,87388.93
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,POZUZO, ,ORDEN PUBLICO Y SEGURIDAD,3000738,PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO,10500,7400,6970.0,4911.81,4911.81,4911.81
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,POZUZO, ,TRANSPORTE,3000001,ACCIONES COMUNES,0,175486,136485.08,136485.08,93495.48,93495.48
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,PUERTO BERMUDEZ, ,ORDEN PUBLICO Y SEGURIDAD,3000001,ACCIONES COMUNES,54560,150045,142762.61,99263.97,91883.97,91883.97
GOBIERNOS LOCALES, ,PASCO,OXAPAMPA,PUERTO BERMUDEZ, ,ORDEN PUBLICO Y SEGURIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,116000,157404,131379.97,129321.97,107315.97,107315.97
